candle_begin_time,candle_end_time,open,high,low,close,volume,quote_volume,trade_num,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,vwap_1m_open,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2026-01-03T01:55:00.000+0000,2026-01-03T02:00:00.000+0000,90124.3,90254.9,90124.2,90232.9,232.277,20953226.079300005,5299,166.844,15049912.434299998,90124.26261242846,96475.045,8705440812.58228,1.60935175,2.207569,1.40383046,2.552113
2026-01-03T02:00:00.000+0000,2026-01-03T02:05:00.000+0000,90232.8,90232.9,90099.6,90100.4,222.71699999999998,20077658.9106,6692,70.56,6360511.841,90218.40842327637,96466.803,8691895557.50308,1.61123369,2.205997,1.40521477,0.494091
2026-01-03T02:05:00.000+0000,2026-01-03T02:10:00.000+0000,90100.4,90161.1,90100.0,90100.1,109.285,9849990.7061,3826,50.089,4514514.0036,90104.01935404136,96459.268,8691066410.696957,1.61012221,2.206226,1.40366803,0.907423
2026-01-03T02:10:00.000+0000,2026-01-03T02:15:00.000+0000,90100.0,90121.4,90085.3,90117.4,125.74,11329427.2902,2900,45.836999999999996,4129974.3536000005,90102.37866835533,96439.147,8690865289.226776,1.60950282,2.224968,1.4034548,0.592721
2026-01-03T02:15:00.000+0000,2026-01-03T02:20:00.000+0000,90117.3,90127.2,90100.9,90112.0,68.674,6188630.5858,1960,39.553000000000004,3564414.4806000004,90104.7847532511,96430.24,8690358613.393661,1.6466626,2.22514,1.40283821,1.360981
2026-01-03T02:20:00.000+0000,2026-01-03T02:25:00.000+0000,90112.0,90225.2,90103.3,90218.9,103.76400000000001,9356563.3061,3107,72.777,6562530.592800001,90106.8318842798,96416.892,8698987565.28205,1.64587365,2.225794,1.40255787,2.34374
2026-01-03T02:25:00.000+0000,2026-01-03T02:30:00.000+0000,90218.9,90221.4,90151.2,90221.4,106.702,9624386.3291,3466,43.213,3897769.8659,90196.22605163588,96406.158,8697888902.7654,1.64770647,2.226921,1.40399846,0.743811
2026-01-03T02:30:00.000+0000,2026-01-03T02:35:00.000+0000,90221.4,90293.1,90190.8,90228.7,176.91,15965111.0089,5257,101.37800000000001,9148650.368900001,90209.96617827905,96413.895,8699300407.7865,1.64579744,2.227722,1.40312865,1.355793
2026-01-03T02:35:00.000+0000,2026-01-03T02:40:00.000+0000,90228.7,90258.0,90212.5,90257.9,79.313,7156611.205,2733,45.022999999999996,4062519.9495,90228.63323392977,96424.728,8703103099.824,1.64563068,2.226752,1.40287272,1.3556
2026-01-03T02:40:00.000+0000,2026-01-03T02:45:00.000+0000,90258.0,90260.0,90235.6,90259.9,99.599,8988806.1844,2022,68.522,6184062.0407,90252.8047834417,96433.885,8704122460.1,1.6458383,2.227776,1.4031609,2.247703
2026-01-03T02:45:00.000+0000,2026-01-03T02:50:00.000+0000,90260.0,90365.9,90257.5,90333.9,255.435,23069099.6277,6182,176.351,15925566.151700001,90278.28582953734,96476.633,8715100870.0954,1.64597573,2.226469,1.4048168,2.258323
2026-01-03T02:50:00.000+0000,2026-01-03T02:55:00.000+0000,90333.9,90334.0,90295.6,90319.0,129.871,11729677.6081,2687,58.36900000000001,5271466.0682,90329.14566413884,96507.9,8716506670.89,1.64578754,2.227981,1.40422068,0.850827
2026-01-03T02:55:00.000+0000,2026-01-03T03:00:00.000+0000,90319.0,90319.0,90270.5,90291.2,97.04399999999998,8762767.746100001,2974,39.004999999999995,3521930.1689,90301.33940359163,96499.179,8713316825.075989,1.64504686,2.22753,1.40352466,0.733742
2026-01-03T03:00:00.000+0000,2026-01-03T03:05:00.000+0000,90291.1,90320.0,90243.9,90260.0,116.679,10534086.3172,3211,33.973,3067283.922,90306.56171190424,96495.231,8709659550.06,1.64391574,2.226535,1.40295851,0.479607
2026-01-03T03:05:00.000+0000,2026-01-03T03:10:00.000+0000,90260.0,90266.1,90188.5,90207.9,105.42099999999999,9511778.6735,3416,31.556000000000004,2847535.42,90254.30927122073,96521.382,8707120794.68571,1.64188617,2.2264,1.40099951,0.472654
2026-01-03T03:10:00.000+0000,2026-01-03T03:15:00.000+0000,90208.0,90209.7,90157.6,90171.9,256.221,23107258.243,6075,87.549,7895496.3767,90195.72441752846,96454.722,8697505546.7118,1.64393639,2.223276,1.40152641,0.537595
2026-01-03T03:15:00.000+0000,2026-01-03T03:20:00.000+0000,90172.0,90249.9,90172.0,90203.1,108.149,9757425.7218,3311,68.106,6144795.2277,90222.56280914397,96470.115,8701960688.864864,1.64442974,2.223859,1.40173769,1.773437
2026-01-03T03:20:00.000+0000,2026-01-03T03:25:00.000+0000,90203.1,90203.1,90166.6,90180.9,75.036,6766953.1265,2966,23.694000000000003,2136689.7104,90203.02871200525,96472.974,8700049758.350058,1.64438623,2.22353,1.40159037,0.473791
2026-01-03T03:25:00.000+0000,2026-01-03T03:30:00.000+0000,90180.8,90180.9,90150.0,90175.2,97.339,8775954.622299999,2652,32.519999999999996,2931924.4870999996,90176.46666318974,96484.059,8700623017.256834,1.64221129,2.22274,1.39964794,0.553405
2026-01-03T03:30:00.000+0000,2026-01-03T03:35:00.000+0000,90175.2,90212.4,90158.1,90160.6,73.57,6634805.6575,2411,35.775000000000006,3226501.1699999995,90184.91647165458,96494.985,8700045744.591,1.64182654,2.222691,1.39891705,0.997756
2026-01-03T03:35:00.000+0000,2026-01-03T03:40:00.000+0000,90160.6,90173.8,90150.0,90161.0,59.81399999999999,5392962.5279,1849,36.144,3258785.2402000003,90166.69508212608,96493.295,8699931970.495,1.64197955,2.223288,1.39837361,1.592254
2026-01-03T03:40:00.000+0000,2026-01-03T03:45:00.000+0000,90161.0,90234.8,90160.9,90234.8,90.118,8129276.097199999,2966,67.505,6089500.2964,90176.28519907921,96498.203,8707538644.329153,1.64218705,2.223862,1.39879233,3.105485
2026-01-03T03:45:00.000+0000,2026-01-03T03:50:00.000+0000,90234.8,90347.2,90216.8,90323.2,256.808,23186843.7323,6400,161.977,14624217.873699998,90229.12887343424,96569.649,8724043631.03324,1.6414915,2.224987,1.39843225,1.740807
2026-01-03T03:50:00.000+0000,2026-01-03T03:55:00.000+0000,90323.1,90323.1,90293.0,90300.1,74.26899999999999,6706927.5211,2275,29.808000000000003,2691802.8729999997,90302.4030473805,96563.571,8719748524.695208,1.64111094,2.224137,1.39824969,0.709718
2026-01-03T03:55:00.000+0000,2026-01-03T04:00:00.000+0000,90300.1,90300.1,90258.5,90279.9,83.96199999999999,7580737.7482,2403,22.345,2017416.8657,90292.08522565539,96556.023,8717077756.44,1.6412768,2.224071,1.39811888,0.386459
2026-01-03T04:00:00.000+0000,2026-01-03T04:05:00.000+0000,90280.0,90456.0,90280.0,90365.1,573.8100000000001,51865094.1049,11081,408.126,36889813.2959,90306.05607864182,96527.191,8722689267.4341,1.64162858,2.233887,1.40089697,2.479353
2026-01-03T04:05:00.000+0000,2026-01-03T04:10:00.000+0000,90365.2,90365.2,90252.9,90272.0,200.529,18106574.5484,5260,63.363,5720222.0305,90354.27457281374,96517.529,8713028501.098219,1.64046575,2.233113,1.40026307,0.484587
2026-01-03T04:10:00.000+0000,2026-01-03T04:15:00.000+0000,90272.0,90272.0,90200.0,90200.1,175.798,15863101.3391,4361,45.814,4133944.0305999997,90262.98774279775,96459.655,8700720299.343971,1.6398606,2.233256,1.39830703,0.381923
2026-01-03T04:15:00.000+0000,2026-01-03T04:20:00.000+0000,90200.1,90238.2,90200.1,90226.6,75.057,6772025.2559,2613,39.699,3581816.1095000003,90218.4934286959,96453.82,8703423639.262,1.63971171,2.23321,1.3980234,1.136972
2026-01-03T04:20:00.000+0000,2026-01-03T04:25:00.000+0000,90226.5,90236.8,90202.2,90236.8,110.17599999999999,9940361.2581,2919,65.919,5947370.4702,90213.35792048424,96466.588,8704835924.930187,1.63856789,2.231836,1.3968283,1.516732
2026-01-03T04:25:00.000+0000,2026-01-03T04:30:00.000+0000,90236.8,90259.9,90201.4,90201.5,83.164,7504433.7454,2427,33.805,3050762.8978,90236.76463576157,96475.317,8702506200.606222,1.6393434,2.231455,1.39729247,0.699196
2026-01-03T04:30:00.000+0000,2026-01-03T04:35:00.000+0000,90201.5,90236.7,90175.0,90181.0,111.396,10047954.365699999,3646,44.049,3973149.3022000003,90196.34933984128,96486.351,8701939791.602926,1.63858409,2.2305,1.39596517,0.676488
2026-01-03T04:35:00.000+0000,2026-01-03T04:40:00.000+0000,90180.9,90197.8,90069.5,90079.2,858.2529999999999,77340216.68010001,9413,364.4,32833989.199599996,90190.66887394957,96272.293,8671957845.4782,1.6423269,2.220357,1.39684066,0.742152
2026-01-03T04:40:00.000+0000,2026-01-03T04:45:00.000+0000,90079.2,90110.0,89989.9,90033.8,773.125,69603919.2328,8798,401.063,36101743.5242,90093.96125616155,96143.078,8655569026.184,1.64440624,2.209135,1.39614293,1.083512
2026-01-03T04:45:00.000+0000,2026-01-03T04:50:00.000+0000,90033.9,90114.5,90033.5,90101.7,156.84199999999998,14128526.851899998,3925,99.502,8962986.676099999,90051.41895112595,96145.808,8662900748.6736,1.64554618,2.210014,1.39571132,1.774466
2026-01-03T04:50:00.000+0000,2026-01-03T04:55:00.000+0000,90101.8,90123.3,90054.6,90114.4,190.167,17131507.21,4819,67.828,6110485.1847,90095.32267181204,96182.945,8668809187.283129,1.64499577,2.211626,1.39528644,0.51983
2026-01-03T04:55:00.000+0000,2026-01-03T05:00:00.000+0000,90114.3,90137.4,90044.0,90121.8,232.697,20961018.458699998,5487,122.062,10994992.6924,90103.74408379033,96164.228,8666493322.9704,1.64688914,2.213561,1.39574981,1.097171
2026-01-03T05:00:00.000+0000,2026-01-03T05:05:00.000+0000,90121.8,90158.0,90121.8,90157.9,76.124,6862101.203299999,2519,50.37,4540525.1963,90138.54144878764,96165.554,8670094017.532,1.64666649,2.213618,1.39585048,2.068791
2026-01-03T05:05:00.000+0000,2026-01-03T05:10:00.000+0000,90158.0,90158.0,90091.6,90117.7,111.363,10036133.7818,3396,33.73500000000001,3040492.097,90144.10625858487,96148.196,8664809567.807322,1.64571595,2.212765,1.39543176,0.435225
2026-01-03T05:10:00.000+0000,2026-01-03T05:15:00.000+0000,90117.7,90117.7,89990.1,90003.9,527.059,47451680.0323,7256,119.896,10792247.6065,90116.48537993283,96082.751,8647822312.7289,1.64745134,2.208746,1.39496144,0.300329
2026-01-03T05:15:00.000+0000,2026-01-03T05:20:00.000+0000,90004.0,90036.7,89993.9,90009.0,219.399,19748824.333100002,5069,97.86399999999999,8808948.1972,90011.59219330097,96053.951,8646540669.33425,1.64639276,2.208225,1.39430381,0.775426
2026-01-03T05:20:00.000+0000,2026-01-03T05:25:00.000+0000,90009.0,90009.1,89981.1,89981.9,111.292,10015351.9876,2723,31.775999999999996,2859501.266,89999.83332928347,96044.419,8642268910.458,1.64354421,2.208163,1.39125941,0.389906
2026-01-03T05:25:00.000+0000,2026-01-03T05:30:00.000+0000,89982.0,90000.0,89962.9,89975.7,113.591,10221227.0374,2895,36.033,3242349.2622,89988.9772017881,96033.055,8640631743.458,1.64209469,2.208506,1.3888678,0.470782
2026-01-03T05:30:00.000+0000,2026-01-03T05:35:00.000+0000,89975.6,90016.2,89950.0,89955.9,112.87399999999998,10155593.877,4149,51.351,4620386.640699999,89970.59583448528,96032.259,8638668287.3781,1.64106355,2.209092,1.38653461,0.888474
2026-01-03T05:35:00.000+0000,2026-01-03T05:40:00.000+0000,89955.9,89955.9,89900.0,89900.1,306.377,27548028.449599996,7406,93.43799999999999,8401645.0016,89932.94828415677,95999.706,8630469569.106,1.6415194,2.208634,1.38531971,0.435298
2026-01-03T05:40:00.000+0000,2026-01-03T05:45:00.000+0000,89900.0,89940.7,89866.0,89908.3,269.506,24229590.7119,6122,101.49700000000001,9125138.6835,89887.14252062642,96025.322,8634018360.64429,1.64130004,2.206667,1.38346514,0.593378
2026-01-03T05:45:00.000+0000,2026-01-03T05:50:00.000+0000,89908.2,89964.1,89878.4,89938.7,208.614,18757901.0366,5274,94.254,8475726.4944,89912.67677351873,96024.779,8636949090.895863,1.64219432,2.205683,1.38314049,0.770833
2026-01-03T05:50:00.000+0000,2026-01-03T05:55:00.000+0000,89938.6,89976.6,89938.6,89976.5,108.035,9718780.3862,3007,57.91799999999999,5210330.3565,89945.6273558911,96026.137,8640095715.7805,1.64424985,2.20662,1.38530566,1.085992
2026-01-03T05:55:00.000+0000,2026-01-03T06:00:00.000+0000,89976.6,89996.2,89948.9,89989.9,130.693,11759245.3068,3260,47.25,4251463.8971,89962.47393347115,96001.321,8639244507.881264,1.64670992,2.206928,1.38735172,0.548652
2026-01-03T06:00:00.000+0000,2026-01-03T06:05:00.000+0000,89989.9,90026.2,89977.3,90006.8,173.943,15655145.766400004,4207,54.561,4910781.7859000005,89988.75055872508,96006.292,8641225548.250547,1.6490926,2.203689,1.39078278,0.439494
2026-01-03T06:05:00.000+0000,2026-01-03T06:10:00.000+0000,90006.8,90077.8,90006.8,90065.6,103.36599999999999,9308059.6144,3221,81.598,7347766.1339,90009.87245615452,95996.078,8645944362.7168,1.65033537,2.203896,1.39276215,3.308474
2026-01-03T06:10:00.000+0000,2026-01-03T06:15:00.000+0000,90065.6,90091.2,90037.4,90037.5,79.432,7154144.034,2807,30.939,2786783.6659999997,90077.98483823401,95988.204,8642528318.8296,1.65129538,2.204272,1.39336039,0.609336
2026-01-03T06:15:00.000+0000,2026-01-03T06:20:00.000+0000,90037.4,90062.8,89987.8,90013.1,131.6,11847007.870199999,4030,45.376999999999995,4085335.8088999996,90042.1100524882,95991.502,8640492668.6762,1.65198366,2.203269,1.39319135,0.50634
2026-01-03T06:20:00.000+0000,2026-01-03T06:25:00.000+0000,90013.0,90022.6,89978.5,90001.0,88.967,8007066.9382,2451,32.968,2967156.6084000003,90016.74524761835,95996.059,8639741306.059,1.65133724,2.202403,1.39173255,0.552918
2026-01-03T06:25:00.000+0000,2026-01-03T06:30:00.000+0000,90001.0,90001.0,89919.5,89937.9,167.07799999999997,15028769.129900001,4735,50.409,4533891.8128,89988.74321626173,96012.965,8635362480.822662,1.64889336,2.199738,1.3883579,0.41771
2026-01-03T06:30:00.000+0000,2026-01-03T06:35:00.000+0000,89937.8,89991.1,89889.2,89991.1,160.398,14423410.5684,4653,71.628,6441439.4189,89928.73907370909,96026.932,8641654887.978043,1.64864078,2.198894,1.3878342,0.792557
2026-01-03T06:35:00.000+0000,2026-01-03T06:40:00.000+0000,89991.1,90000.0,89905.0,89912.9,99.544,8954013.4229,3458,40.855999999999995,3675203.4599000006,89996.45763355758,96006.343,8632208717.5247,1.64870302,2.199695,1.38719489,0.672885
2026-01-03T06:40:00.000+0000,2026-01-03T06:45:00.000+0000,89912.8,89936.6,89829.9,89838.9,253.75,22806261.4425,6735,61.667,5542613.194700001,89923.63590816766,96006.99,8626092710.863827,1.64662609,2.19718,1.38445597,0.340013
2026-01-03T06:45:00.000+0000,2026-01-03T06:50:00.000+0000,89838.8,89866.5,89802.8,89813.3,218.913,19665731.929899998,6252,68.112,6118859.5578,89858.23839937353,95991.969,8621365108.5846,1.64226417,2.196448,1.37933952,0.433291
2026-01-03T06:50:00.000+0000,2026-01-03T06:55:00.000+0000,89813.3,89835.2,89806.9,89811.1,150.616,13528028.9142,3814,61.099000000000004,5487868.7363,89814.02571277466,96008.41,8623365705.635567,1.64088544,2.195004,1.37744247,0.624059
2026-01-03T06:55:00.000+0000,2026-01-03T07:00:00.000+0000,89811.1,89863.6,89811.0,89827.3,132.839,11933625.7197,3482,71.036,6381417.6441,89811.04570256411,95994.7,8623471811.126072,1.64140774,2.196275,1.37630762,1.104418
2026-01-03T07:00:00.000+0000,2026-01-03T07:05:00.000+0000,89827.4,89913.4,89813.2,89871.5,160.506,14425128.3775,4999,92.429,8307127.3573,89822.22628237162,95977.309,8625624725.7935,1.64194725,2.197002,1.37649417,1.287746
2026-01-03T07:05:00.000+0000,2026-01-03T07:10:00.000+0000,89871.5,89888.3,89835.3,89888.3,125.976,11321127.771000002,3361,49.82900000000001,4477823.1819,89858.15468902893,95987.566,8628219144.060057,1.64259661,2.196093,1.37710428,0.647214
2026-01-03T07:10:00.000+0000,2026-01-03T07:15:00.000+0000,89888.3,89898.1,89712.3,89727.3,458.33500000000004,41145477.5403,11305,123.703,11103136.2472,89894.4054206184,95957.436,8610184993.354042,1.63909755,2.19632,1.37152589,0.361453
2026-01-03T07:15:00.000+0000,2026-01-03T07:20:00.000+0000,89727.4,89730.0,89625.1,89647.1,617.349,55359736.78570001,12025,264.48,23715952.921499997,89725.1662799645,95920.846,8599121594.2926,1.63735013,2.199865,1.36729836,0.730586
2026-01-03T07:20:00.000+0000,2026-01-03T07:25:00.000+0000,89647.1,89647.1,89410.6,89531.7,1803.085,161416710.26319999,34046,828.149,74138710.18620001,89600.69997629858,95618.374,8563774401.670399,1.64814123,2.214086,1.36947889,0.834874
2026-01-03T07:25:00.000+0000,2026-01-03T07:30:00.000+0000,89531.6,89531.7,89366.0,89375.6,705.8430000000001,63127475.0968,14993,270.126,24159857.824500002,89512.26102799494,95616.874,8545805922.187,1.66109292,2.214338,1.3778384,0.621296
2026-01-03T07:30:00.000+0000,2026-01-03T07:35:00.000+0000,89375.6,89487.7,89261.2,89374.5,1116.1019999999999,99755449.708,24629,506.342,45262740.707499996,89326.12060096723,95441.448,8531660943.42131,1.68969723,2.223912,1.40250913,0.845545
2026-01-03T07:35:00.000+0000,2026-01-03T07:40:00.000+0000,89374.5,89500.0,89361.8,89499.9,583.328,52180447.086899996,15348,314.308,28116114.0506,89426.78485918512,95381.082,8536184738.315948,1.69645777,2.22471,1.40902479,1.150576
2026-01-03T07:40:00.000+0000,2026-01-03T07:45:00.000+0000,89500.0,89555.0,89483.0,89516.7,453.129,40566205.534499995,10857,235.037,21041418.668899998,89535.39525825529,95402.001,8540081843.1168,1.70402644,2.221559,1.4161882,1.016903
2026-01-03T07:45:00.000+0000,2026-01-03T07:50:00.000+0000,89516.8,89548.3,89419.5,89500.4,316.116,28289649.742399998,8218,184.304,16494752.992800001,89533.12775528882,95376.664,8536399672.506848,1.70863427,2.225328,1.41830603,1.335914
2026-01-03T07:50:00.000+0000,2026-01-03T07:55:00.000+0000,89500.5,89530.0,89475.0,89529.8,180.772,16179065.4098,6037,94.34700000000001,8443974.1312,89497.09083662504,95368.275,8538312123.9225,1.71021157,2.225541,1.41881907,1.078455
2026-01-03T07:55:00.000+0000,2026-01-03T08:00:00.000+0000,89529.9,89550.1,89470.1,89535.9,241.222,21595153.096599996,6341,156.64300000000003,14023304.358200002,89519.88367161276,95402.294,8541939795.584,1.71266163,2.226182,1.42140338,1.868967
2026-01-03T08:00:00.000+0000,2026-01-03T08:05:00.000+0000,89535.9,89672.1,89488.8,89576.8,572.917,51333096.5496,13275,362.34,32466773.982300002,89532.51097776863,95420.757,8547476523.5619,1.73871675,2.227719,1.441218,1.70456
2026-01-03T08:05:00.000+0000,2026-01-03T08:10:00.000+0000,89576.8,89576.8,89380.2,89488.5,496.32899999999995,44387972.5546,10789,185.754,16613384.8061,89545.39634485499,95465.577,8543080833.9222,1.74085281,2.223677,1.44135725,0.601015
2026-01-03T08:10:00.000+0000,2026-01-03T08:15:00.000+0000,89488.5,89497.8,89444.6,89485.2,145.275,12998590.528900001,4477,50.510999999999996,4519394.652600001,89473.9019676507,95487.777,8544742822.4004,1.74214238,2.221903,1.44258594,0.537641
2026-01-03T08:15:00.000+0000,2026-01-03T08:20:00.000+0000,89485.2,89550.0,89468.0,89531.9,167.086,14956612.737000002,5178,91.38900000000001,8180760.4798,89493.89594941914,95486.121,8549053836.7599,1.74603042,2.221652,1.44571393,1.209063
2026-01-03T08:20:00.000+0000,2026-01-03T08:25:00.000+0000,89531.9,89553.1,89483.1,89544.8,157.44299999999998,14094545.8873,4715,83.408,7467059.209900001,89518.38007125891,95498.488,8551383458.4136,1.74761494,2.222112,1.44649163,1.129897
2026-01-03T08:25:00.000+0000,2026-01-03T08:30:00.000+0000,89544.7,89797.0,89544.7,89694.4,734.3079999999999,65848613.348900005,15794,494.83500000000004,44371771.851799995,89577.92859612644,95475.124,8563574414.5932,1.75178532,2.223069,1.45286947,2.079798
2026-01-03T08:30:00.000+0000,2026-01-03T08:35:00.000+0000,89694.5,89736.8,89621.6,89727.0,324.644,29113843.667299997,9085,199.779,17916457.4542,89683.68990801148,95460.44,8565989846.696,1.75408326,2.221959,1.4548954,1.613263
2026-01-03T08:35:00.000+0000,2026-01-03T08:40:00.000+0000,89727.0,89777.0,89707.2,89724.1,302.23199999999997,27122832.076999996,7188,164.756,14785436.9232,89721.14839526359,95423.212,8562534709.276518,1.75810286,2.22403,1.45951071,1.210422
2026-01-03T08:40:00.000+0000,2026-01-03T08:45:00.000+0000,89724.2,89786.7,89700.0,89756.2,366.14,32859838.518,7489,204.917,18390402.1491,89714.13587184447,95410.317,8563677035.7471,1.76133565,2.225994,1.46244228,1.28566
2026-01-03T08:45:00.000+0000,2026-01-03T08:50:00.000+0000,89756.2,89796.0,89645.0,89693.6,286.183,25681797.6129,7435,133.033,11939395.202300001,89755.87593152333,95396.991,8556778181.0028715,1.76170487,2.227055,1.46357857,0.86712
2026-01-03T08:50:00.000+0000,2026-01-03T08:55:00.000+0000,89693.7,89723.3,89681.0,89691.5,214.18200000000002,19211009.988599997,4030,146.67700000000002,13156180.4192,89695.46786754002,95343.74,8551523056.21,1.76094436,2.229711,1.46255688,2.171704
2026-01-03T08:55:00.000+0000,2026-01-03T09:00:00.000+0000,89691.4,89691.4,89609.9,89625.3,343.449,30787530.7924,5928,193.81900000000002,17374212.548,89665.45730401926,95257.781,8538214617.564186,1.75863611,2.239954,1.45883856,1.336197
2026-01-03T09:00:00.000+0000,2026-01-03T09:05:00.000+0000,89625.2,89679.8,89607.9,89669.9,150.839,13520866.5691,3987,96.914,8687505.8792,89633.0809384263,95255.982,8541784691.474755,1.75756983,2.241171,1.45779963,1.879808
2026-01-03T09:05:00.000+0000,2026-01-03T09:10:00.000+0000,89669.9,89670.0,89600.0,89600.1,98.379,8818635.4797,2930,34.458,3089005.7128999997,89663.19621882979,95256.143,8535349703.772855,1.75731517,2.240277,1.45810628,0.573747
2026-01-03T09:10:00.000+0000,2026-01-03T09:15:00.000+0000,89600.0,89675.5,89600.0,89638.6,98.38600000000001,8819907.8487,3569,58.19199999999999,5216463.7322,89633.48853229644,95246.454,8537753623.368941,1.75666322,2.239941,1.45777519,1.550361
2026-01-03T09:15:00.000+0000,2026-01-03T09:20:00.000+0000,89638.5,89666.1,89600.0,89641.1,157.242,14092391.4387,4275,89.399,8012301.7002,89646.14354322305,95261.18,8539712710.16003,1.75444125,2.238048,1.4550742,1.333538
2026-01-03T09:20:00.000+0000,2026-01-03T09:25:00.000+0000,89641.1,89659.1,89582.3,89659.1,116.014,10397285.136899998,3758,71.981,6451255.466499999,89605.74270974289,95263.025,8541197084.7775,1.75445395,2.238433,1.45464115,1.762458
2026-01-03T09:25:00.000+0000,2026-01-03T09:30:00.000+0000,89659.2,89815.5,89659.2,89762.0,316.59999999999997,28417966.923800003,8832,202.142,18143025.6681,89695.51392135759,95282.627,8553878986.275531,1.75902235,2.238496,1.46040524,1.839971
2026-01-03T09:30:00.000+0000,2026-01-03T09:35:00.000+0000,89762.1,89943.9,89735.6,89913.6,619.039,55628625.367800005,12695,356.35400000000004,32023269.1546,89759.24955220161,95226.965,8562732062.695663,1.7709885,2.235899,1.47297576,1.381435
2026-01-03T09:35:00.000+0000,2026-01-03T09:40:00.000+0000,89913.6,89913.6,89792.8,89826.6,510.98099999999994,45896334.8279,9171,339.08299999999997,30454064.6617,89810.8500650199,95345.609,8564662354.709529,1.77318225,2.222603,1.4761988,1.99352
2026-01-03T09:40:00.000+0000,2026-01-03T09:45:00.000+0000,89826.6,89893.0,89826.5,89893.0,145.833,13104102.1262,4860,78.342,7039498.2965,89834.19793753045,95340.401,8569795886.4063,1.7723198,2.22233,1.47537966,1.169524
2026-01-03T09:45:00.000+0000,2026-01-03T09:50:00.000+0000,89893.0,89908.5,89806.3,89809.5,184.13,16547234.887600001,5943,73.822,6634479.6902,89901.05695926133,95341.782,8562597770.529,1.77785271,2.222045,1.47943902,0.688945
2026-01-03T09:50:00.000+0000,2026-01-03T09:55:00.000+0000,89809.5,89827.2,89769.9,89800.5,274.15999999999997,24617354.3176,5312,124.647,11191784.9922,89816.44836264582,95449.912,8571077567.8992,1.77953287,2.213778,1.48065816,0.839979
2026-01-03T09:55:00.000+0000,2026-01-03T10:00:00.000+0000,89800.5,89810.6,89737.3,89756.1,235.769,21163224.694799997,4438,66.833,5999561.1358,89789.30650762495,95558.982,8577011100.1884,1.78028834,2.209516,1.48072501,0.40693
2026-01-03T10:00:00.000+0000,2026-01-03T10:05:00.000+0000,89756.1,89762.0,89689.0,89697.1,250.799,22501820.6954,5667,107.249,9621778.1554,89756.24872540022,95525.671,8568375664.2541,1.77941053,2.21076,1.47832354,0.751039
2026-01-03T10:05:00.000+0000,2026-01-03T10:10:00.000+0000,89697.0,89756.1,89664.4,89756.0,195.25,17513591.1087,5194,115.03199999999998,10318304.134,89691.73281414995,95493.364,8571415374.791376,1.77739399,2.212555,1.47572109,1.456897
2026-01-03T10:10:00.000+0000,2026-01-03T10:15:00.000+0000,89756.1,89756.1,89685.0,89687.5,90.452,8114568.2424,3298,26.493000000000002,2376625.0527999997,89749.21914915428,95500.343,8565187012.8125,1.77748449,2.211161,1.47603455,0.434931
2026-01-03T10:15:00.000+0000,2026-01-03T10:20:00.000+0000,89687.5,89722.6,89680.0,89684.9,139.991,12556927.1877,3399,90.242,8094488.257999999,89703.66514579691,95493.795,8564361004.575,1.77512834,2.212945,1.47259063,1.831952
2026-01-03T10:20:00.000+0000,2026-01-03T10:25:00.000+0000,89684.9,89699.4,89684.9,89696.2,37.179,3334593.6636,1448,24.532999999999998,2200360.5728,89691.00175765646,95497.227,8565738372.4374,1.77435365,2.212849,1.47179576,1.504856
2026-01-03T10:25:00.000+0000,2026-01-03T10:30:00.000+0000,89696.2,89766.6,89696.2,89748.2,210.449,18882347.5656,3890,126.748,11371472.248599999,89705.89671403197,95524.581,8573346793.8820305,1.77281771,2.212229,1.47141212,1.704048
2026-01-03T10:30:00.000+0000,2026-01-03T10:35:00.000+0000,89748.2,89766.1,89703.9,89766.1,108.41199999999999,9729658.0396,3336,41.556,3729469.6906,89750.04474198511,95502.947,8572927090.6967,1.7734421,2.213149,1.47146304,0.653619
2026-01-03T10:35:00.000+0000,2026-01-03T10:40:00.000+0000,89766.0,89833.0,89760.7,89826.2,207.05400000000003,18595708.5697,4387,98.83200000000001,8876347.3401,89762.06953004622,95464.599,8575427951.163793,1.77852368,2.214047,1.4758624,0.928877
2026-01-03T10:40:00.000+0000,2026-01-03T10:45:00.000+0000,89826.2,89826.3,89776.9,89781.6,68.42,6143671.701099999,2594,29.127000000000002,2615318.9178,89798.63975110685,95466.052,8571524202.692392,1.77956959,2.213465,1.47720807,0.75091
2026-01-03T10:45:00.000+0000,2026-01-03T10:50:00.000+0000,89781.6,89786.0,89750.0,89763.6,55.693,4999184.3938,2360,26.217,2353260.3338,89769.51180807975,95477.633,8570062790.3167,1.77797743,2.213256,1.47576404,0.887834
2026-01-03T10:50:00.000+0000,2026-01-03T10:55:00.000+0000,89763.5,89789.1,89756.4,89777.0,37.183,3338093.1814000006,1811,19.177,1721626.7202,89766.79888482633,95471.242,8571185806.746565,1.77842983,2.212967,1.47606639,1.077158
2026-01-03T10:55:00.000+0000,2026-01-03T11:00:00.000+0000,89777.1,89777.1,89704.2,89712.8,90.80199999999999,8149213.0061,2659,22.558,2024607.9309999999,89765.3331048035,95457.126,8563887413.308113,1.778355,2.212566,1.47560706,0.380254
